"id","season","RPG","OPP_RPG","REB.MAR","TOPG","TO.MAR"
712,"J",34.8,41.1,-6.2,13.2,NA
712,"P",28.9,32.8,-3.8,12.5,NA
712,"N",31,30.4,0.6,12.6,1.4
712,"S",34.9,33.2,1.7,13.1,-1.9
712,"L",30.2,35.9,-5.7,12.4,NA
712,"O",30.7,33.3,-2.7,11.9,2.2
712,"M",32.6,32.2,0.4,13.2,NA
712,"I",36.9,39.7,-2.8,14.7,NA
712,"Q",32.2,32.5,-0.4,15.6,-1.3
712,"R",30.1,32.8,-2.7,12.9,1.8
712,"H",36.5,36.3,0.2,15.4,NA
713,"N",31.3,29.3,1.9,14.8,-0.9
713,"M",34.2,29.9,4.3,15.3,NA
713,"Q",32.6,33.9,-1.3,14.8,-0.8
713,"O",33.7,32.8,1,15.4,-2.3
713,"P",33.7,33.1,0.6,13,0.3
713,"L",36.4,32.8,3.5,16.7,NA
713,"H",36,35,0.9,16.6,NA
713,"R",32.5,35.9,-3.4,14.3,-0.2
713,"S",33,29.8,3.2,12.6,-0.8
713,"K",34,30.4,3.6,16.5,NA
713,"I",36.2,36.3,-0.2,16.3,NA
713,"J",34.8,34,0.8,15.5,NA
714,"R",32.1,31.7,0.4,12.4,0.2
714,"S",33,33.8,-0.8,10.6,0.7
714,"H",31.1,33.6,-2.5,13.4,NA
714,"I",34.7,34.5,0.1,12.6,NA
714,"J",33.4,32.5,1,11.8,NA
714,"K",33.4,31.9,1.5,12.3,NA
714,"L",33.8,30.7,3.1,12.5,NA
714,"M",32.4,31.3,1.1,11.8,NA
714,"N",33.5,30.4,3.2,11.6,-0.9
714,"O",32.5,29.5,3,10.5,1.7
714,"P",29.7,30.9,-1.2,9.4,2.8
714,"Q",31.7,32.7,-1,10.8,1.5
710,"P",32,37.3,-5.4,16.7,-2.1
710,"O",31.5,35.9,-4.4,15.5,-1.7
710,"Q",34.3,34.6,-0.3,15.4,-1.8
710,"S",37,34.1,2.9,15.1,-4.2
710,"R",32.4,36.7,-4.3,14.7,-2.1
711,"Q",39,34.9,4.1,14.5,0.2
711,"J",38.9,37.5,1.4,16,NA
711,"R",37.1,36.1,1,13.9,-1.1
711,"S",37,37.6,-0.6,12.7,-0.3
711,"M",38.6,32.4,6.3,15,NA
711,"O",37,32.9,4.1,14.7,-1.9
711,"H",37,38.6,-1.6,17.4,NA
711,"I",40.5,37.5,3,16.6,NA
711,"N",37.3,35,2.3,12.9,-0.3
711,"P",35.3,32.5,2.8,13.3,-1.7
711,"L",40.1,34,6.1,15.7,NA
711,"K",38.8,37,1.7,16,NA
715,"K",36,34.5,1.5,15.6,NA
715,"J",38.2,33,5.3,16.8,NA
715,"I",40.9,39.1,1.7,16.9,NA
715,"S",32.8,37,-4.2,10.9,-0.6
715,"H",36.4,37.5,-1,18.6,NA
715,"I",26.4,35.3,-8.9,11.3,NA
715,"Q",29.3,35.6,-6.3,10,2.7
715,"R",30.7,37.5,-6.8,10.7,1
715,"H",29.7,34.9,-5.1,12.9,NA
715,"P",29.6,33.5,-4,9.8,2.8
715,"M",36.9,37.1,-0.2,19,NA
715,"N",41,39.5,1.5,19.3,NA
715,"S",38.1,41,-2.8,13.6,2.9
715,"L",34.4,36.1,-1.7,16.3,NA
715,"P",36.3,39.9,-3.6,16.9,1.9
715,"Q",36.4,40.4,-4,14.7,1.9
715,"N",41,39.5,1.5,19.3,-2.1
715,"O",37.7,41.6,-3.9,16.8,-0.3
715,"K",26.6,33.2,-6.6,12.3,NA
715,"L",24.7,33.4,-8.7,10.9,NA
715,"R",39.3,38.9,0.4,14,3
715,"O",32,34.5,-2.5,11,2.1
715,"M",24,34.8,-10.8,11.4,NA
715,"J",27.3,32.8,-5.5,13,NA
715,"N",28.4,33.2,-4.9,11.2,3.8
717,"J",35.2,35.4,-0.2,11.5,NA
717,"M",41.6,35.8,5.8,13,NA
717,"I",35.3,37.1,-1.8,10.4,NA
717,"P",36.9,32.5,4.5,10.7,-0.3
717,"N",39.2,38.4,0.8,9.6,0.9
717,"H",38.3,38.5,-0.2,12.8,NA
717,"Q",34,34.5,-0.4,10,0.8
717,"K",38.2,35.4,2.8,11.8,NA
717,"L",38.3,33.9,4.4,12.9,NA
717,"R",36.2,32.1,4.1,11.1,-0.7
717,"O",35.6,32.3,3.4,10.4,0
717,"S",33.8,32.6,1.2,10.3,0.6
718,"M",36.7,32.7,4,13.5,NA
718,"L",34.8,29.6,5.1,14.4,NA
718,"S",31.1,36.1,-5.1,11.1,2.7
718,"K",36.3,32.1,4.2,15.5,NA
718,"N",33.9,33.6,0.3,12.6,-0.1
718,"O",38.6,33.4,5.2,13.8,-0.6
718,"J",32.6,34.1,-1.5,12.1,NA
718,"R",32.5,33.5,-1,12.1,2.7
718,"I",35.1,37.6,-2.5,13.6,NA
718,"H",36.5,33.8,2.7,14.1,NA
718,"Q",33.8,33.8,0,12.3,1.1
718,"P",39.1,33.8,5.2,13.7,-1.5
719,"J",32.8,33.4,-0.6,13,NA
719,"I",34.6,34.5,0.1,15,NA
719,"O",37.5,37.9,-0.4,12.8,2.4
719,"N",30.9,33.1,-2.2,14.3,0.8
719,"H",33.5,35.1,-1.6,15.2,NA
719,"S",35.3,34.5,0.8,12.9,-0.3
719,"K",32.9,31.9,1,14.1,NA
719,"M",33.4,30.7,2.7,14.4,NA
719,"L",34.2,33.5,0.7,14,NA
719,"P",36.2,35.9,0.3,13.4,1.9
719,"Q",34.8,34.6,0.1,13.3,4.4
719,"R",31.1,35.8,-4.7,12.6,5
720,"O",33.5,31.3,2.1,11.3,2.9
720,"L",35.7,32.9,2.8,11.8,NA
720,"M",35.1,34.6,0.6,13.3,NA
720,"N",30.8,31.8,-0.9,13.1,0.1
720,"J",33,34.6,-1.6,11.7,NA
720,"K",34,34.3,-0.2,12.1,NA
720,"Q",37.3,29.4,7.9,11.8,3.1
720,"R",35.5,31.8,3.7,10.6,2.6
720,"S",33.9,34,-0.1,11.1,3.5
720,"P",34.5,29.7,4.8,10.2,4.9
720,"H",34.6,32.1,2.5,13.9,NA
720,"I",33.6,30.7,2.9,14.6,NA
721,"O",34.4,35.5,-1.1,12.3,-0.3
721,"H",37.1,32.8,4.3,11.8,NA
721,"I",34.2,36.1,-1.9,13,NA
721,"P",30.3,32.8,-2.6,13.6,-0.3
721,"Q",36.9,33.6,3.2,12.8,0.9
721,"M",36,33,2.9,12.9,NA
721,"N",39.2,33.6,5.6,13.8,-1.1
721,"R",36.7,34.9,1.9,11.8,1.5
721,"S",37.7,36.3,1.4,11.4,1.4
721,"K",36.6,27.5,9.1,14,NA
721,"L",36,31.5,4.5,13.7,NA
721,"J",35.2,31.1,4.1,13.8,NA
722,"O",36,34.1,1.9,12.7,0.6
722,"Q",31.8,37.6,-5.8,12,0.8
722,"R",36.4,34.6,1.8,12.4,2.3
722,"J",34.5,29.3,5.2,13.8,NA
722,"P",34.7,32.6,2.1,13.6,0.1
722,"H",36.8,36,0.8,14.7,NA
722,"I",35.9,31.2,4.7,13.3,NA
722,"M",32.4,33.5,-1.1,14.8,NA
722,"N",35.5,36.6,-1.1,12.4,2.8
722,"K",33.7,30.3,3.4,17.1,NA
722,"L",35.4,33.4,2,16.1,NA
722,"S",35.2,37.1,-1.9,10.4,3.8
723,"Q",40.1,34.1,6.1,13.6,1.6
723,"H",37.9,34,3.9,13.3,NA
723,"R",36.9,34,2.9,13.7,-0.2
723,"S",35.4,33.7,1.8,13.4,-0.6
723,"K",36.5,33.8,2.7,12.8,NA
723,"L",36.7,32.5,4.2,12.3,NA
723,"I",38.4,35.7,2.7,15.6,NA
723,"J",36.6,34.6,2,12.2,NA
723,"O",39.2,30.4,8.8,12.8,1.5
723,"P",40.2,28,12.2,12.4,-1
723,"M",36.8,34.2,2.7,13.1,NA
723,"N",37.1,30.9,6.2,12.6,0.6
724,"J",36.6,31.8,4.7,14.1,NA
724,"O",38.5,33.4,5.1,13.6,-1
724,"P",34.4,31.4,2.9,12.8,0.1
724,"K",37.2,32.1,5.2,14.3,NA
724,"L",35.5,30.9,4.6,15.2,NA
724,"H",37.8,35.3,2.5,14.3,NA
724,"I",34.9,33.3,1.6,14.8,NA
724,"M",35.9,33.4,2.5,13.2,NA
724,"N",36.2,33.5,2.7,14.2,0.4
724,"Q",32,28.3,3.6,12.8,0.8
724,"R",35.7,31.4,4.3,13.9,-1.2
724,"S",35.4,32.5,2.8,11.4,-0.6
725,"K",33.6,31,2.7,12.7,NA
725,"M",34.1,32.2,1.9,12.6,NA
725,"N",31.4,36,-4.6,14.8,NA
725,"J",34.4,31.8,2.6,15.3,NA
725,"O",34.2,32.9,1.3,12.8,1.8
725,"L",35.1,32.1,3,12.6,NA
725,"Q",34.2,32.2,2,13.2,-0.3
725,"R",37.4,31.3,6.1,14.9,0.7
725,"S",34.3,33,1.3,11.7,2.1
725,"P",32.8,34.8,-2.1,12.4,3
725,"H",35.9,36.9,-1,15.2,NA
725,"I",33.3,33.6,-0.3,15.1,NA
726,"O",31.7,31.3,0.4,14.9,-0.6
726,"P",34.3,34.5,-0.2,15.2,1
726,"M",34.5,37.4,-2.8,12.6,NA
726,"N",28.1,30.5,-2.4,13.3,-0.7
726,"J",33.9,36.7,-2.8,14.7,NA
726,"Q",34.9,34.4,0.5,14,2.8
726,"R",37,35.4,1.6,13.5,-1.3
726,"S",34.5,33.5,1,13.6,-3.1
726,"K",33.2,35.9,-2.7,15.5,NA
726,"H",36.5,36.4,0.1,13.7,NA
726,"I",36,37.5,-1.5,14.1,NA
726,"L",32,36.1,-4.1,13.4,NA
727,"Q",32,36.2,-4.2,12,1.1
727,"H",34.4,36.5,-2.1,13.5,NA
727,"I",33.7,32.3,1.4,14.4,NA
727,"O",34.4,32.2,2.2,11.2,0.6
727,"P",33.5,31.3,2.2,11.5,-0.8
727,"L",31.9,31,0.9,14.7,NA
727,"M",33.5,28.9,4.6,14.9,NA
727,"R",32.3,32.1,0.2,11.1,1.8
727,"S",34.7,32.2,2.5,12.2,-0.6
727,"J",35.8,29.4,6.3,13.9,NA
727,"K",35.4,31.7,3.7,13,NA
727,"N",32.3,30,2.3,12.3,0.3
728,"P",29.7,31.3,-1.6,13.8,0
728,"Q",30.2,33,-2.8,12.6,1.5
728,"H",33.5,30.8,2.7,13,NA
728,"I",34.9,33,1.9,13.6,NA
728,"N",33.3,35.8,-2.6,14.2,0.4
728,"O",30.5,32.8,-2.3,15,-2.5
728,"S",33.5,36.5,-3,16.1,-3.3
728,"K",32.1,33.3,-1.2,13.4,NA
728,"R",31.5,35.1,-3.6,16,-1.5
728,"M",34.1,35,-0.9,15.8,NA
728,"J",37.5,32.5,5,15.6,NA
728,"L",33.2,33.1,0.1,14.1,NA
729,"R",34.9,33.5,1.4,12.3,-0.9
729,"J",35.1,32.9,2.2,15.9,NA
729,"S",35,34.9,0.1,10.5,0.4
729,"H",31.8,35.1,-3.3,15.9,NA
729,"I",35,32.6,2.4,15.8,NA
729,"M",34.4,33.1,1.3,12.6,NA
729,"O",34,30.9,3.2,11.6,-1.5
729,"P",31.6,30.2,1.4,10.6,0.2
729,"Q",33.9,32,1.9,12.2,1.5
729,"N",33.4,31.1,2.3,10.8,0.9
729,"K",33.9,32.7,1.2,12.7,NA
729,"L",33,30.2,2.8,14.1,NA
730,"J",36.5,37,-0.6,14.2,NA
730,"I",34.2,35.8,-1.6,12.5,NA
730,"N",35.7,37.1,-1.4,15.9,-2.1
730,"K",35.9,39.8,-3.9,15.1,NA
730,"L",NA,NA,NA,15.3,NA
730,"M",34.9,39.3,-4.4,17,NA
730,"H",33.5,37,-3.5,13,NA
730,"S",34.7,34.5,0.2,12.2,-1.9
730,"O",36.2,35.7,0.5,13.6,-2.3
730,"P",35.7,33.6,2.1,13.3,-1.3
730,"Q",36.4,33.2,3.1,13.6,-3.4
730,"R",34.2,33.5,0.7,14.7,-3.2
731,"H",36.7,30,6.6,15.1,NA
731,"I",36.7,31.3,5.4,12.8,NA
731,"J",38.3,29.3,9,14.6,NA
731,"N",39.8,29.9,9.9,12,1.1
731,"K",39.2,31,8.2,13.7,NA
731,"L",35.5,30.9,4.6,11.7,NA
731,"M",37.8,33.4,4.4,12.2,NA
731,"P",39.9,29.5,10.4,11.7,-0.3
731,"S",36.1,29.7,6.4,10.5,1.8
731,"R",35.3,28.3,7.1,10.9,2.6
731,"O",37.2,32.4,4.8,12.4,-1.7
731,"Q",36.5,29.8,6.7,13.3,-2.1
732,"L",35.9,32.8,3.1,16.7,NA
732,"H",28.2,37.8,-9.6,14.3,NA
732,"I",30,37.4,-7.4,12.8,NA
732,"J",32.8,35.1,-2.3,14.5,NA
732,"K",31.9,36.3,-4.4,14,NA
732,"P",34.6,31.3,3.4,12.9,-1.4
732,"M",34.5,31.2,3.3,15.6,NA
732,"N",33.7,31.4,2.3,14.2,-0.4
732,"O",33.6,30.6,3,13.2,0.8
732,"S",36,33.5,2.5,11.8,-0.3
732,"Q",33.4,33.8,-0.4,15.6,-3.9
732,"R",35.1,32.5,2.7,15,-3.2
733,"I",36.4,31,5.4,17,NA
733,"N",34.2,33.3,0.9,13.8,0.7
733,"R",31.1,32.5,-1.4,12,-0.3
733,"J",33.7,32.3,1.5,17.2,NA
733,"K",35.8,31.8,4,16.6,NA
733,"M",34.3,31.9,2.4,14.6,NA
733,"H",32.3,32.3,0,17.9,NA
733,"O",31.8,34.7,-2.8,13.5,-0.2
733,"P",32.8,36.2,-3.4,12.5,0.8
733,"Q",34.8,31.8,3,13.5,-2.1
733,"L",36.9,35,1.9,15.7,NA
733,"S",30.6,33.3,-2.8,11.3,2.2
734,"K",34.5,41.8,-7.2,17.7,NA
734,"M",35.5,37.6,-2.1,18.6,NA
734,"P",38.4,40.6,-2.3,14.9,-0.6
734,"Q",39.1,37.3,1.8,16.1,0.2
734,"L",34.2,41.8,-7.6,17,NA
734,"O",37.6,38.5,-0.9,14.2,2.1
734,"I",35.8,37,-1.3,16.4,NA
734,"J",33.8,43.6,-9.8,17.5,NA
734,"N",37.5,35.3,2.2,14.5,0.9
734,"H",37.2,37.6,-0.4,14.7,NA
734,"R",40.4,36.4,3.9,15,0.3
734,"S",34,39.3,-5.3,14.6,-0.7
735,"S",30.6,37,-6.4,12.4,-2.3
735,"R",28.5,33.3,-4.8,13.1,-2.5
736,"J",24.1,27.6,-3.5,13.4,NA
736,"N",30.4,32,-1.6,13.1,-1.2
736,"M",28.1,30.7,-2.6,14.4,NA
736,"R",31,28.7,2.3,12.3,0.2
736,"K",22.4,29,-6.6,13.3,NA
736,"L",23.9,28.7,-4.8,13.1,NA
736,"Q",33,32.6,0.3,12.4,-0.2
736,"I",30.9,27.2,3.7,13.5,NA
736,"O",30.4,28.9,1.5,13.2,1.4
736,"P",34.7,30.6,4.2,12.4,-0.2
736,"H",28.4,29.5,-1.1,11.8,NA
736,"S",32.9,32.3,0.6,11.1,1.2
737,"O",40.4,38.1,2.4,12.7,0.8
737,"P",38.5,37.7,0.8,12.7,1.4
737,"M",34.7,34.8,-0.1,14.5,NA
737,"N",37.6,36.6,1,14.5,0.2
737,"J",35.5,36.1,-0.5,15.1,NA
737,"L",37.4,30.6,6.8,16.7,NA
737,"R",37.9,35.1,2.8,13,0.5
737,"S",37,33.2,3.8,11.8,-0.6
737,"Q",36.9,36,0.9,12.2,-1.2
737,"H",34.8,35.5,-0.8,14.3,NA
737,"I",33.6,33.1,0.4,14.9,NA
737,"K",35.6,34.3,1.4,15,NA
738,"H",33.9,34.1,-0.3,13.8,NA
738,"P",35.2,33.8,1.5,10.3,4
738,"N",34.3,34.6,-0.3,11.6,3.5
738,"O",33.3,34,-0.7,10.9,5
738,"S",39.3,35.7,3.5,12.3,-0.7
738,"L",32.9,31.8,1.1,14.2,NA
738,"Q",33,33.6,-0.6,8.7,4.1
738,"R",39.3,34.1,5.3,12.6,-1.5
738,"K",32.7,31.7,1,17.7,NA
738,"I",33.7,32.9,0.7,13.3,NA
738,"J",32.9,32.6,0.3,14.6,NA
738,"M",32.6,32.7,-0.1,12.9,NA
739,"P",42.5,33.2,9.3,12.5,0.7
739,"R",42.1,31.8,10.4,13.9,-3.1
739,"H",35.1,36,-0.9,15.7,NA
739,"M",38.3,33.3,5,15,NA
739,"N",38.1,32.1,6,14.5,-0.9
739,"O",40.7,31.6,9.2,13.8,0.5
739,"J",35.7,37.3,-1.6,15.7,NA
739,"Q",43.3,33,10.2,12.6,-0.1
739,"L",35.2,35.9,-0.7,16.1,NA
739,"S",45.5,33.6,11.8,12.5,-3.9
739,"K",36.6,35.1,1.5,17,NA
739,"I",36,37.8,-1.7,14.6,NA
740,"S",35,33.8,1.2,11.1,1.7
740,"J",34.3,36.8,-2.5,13.6,NA
740,"H",35.2,40.5,-5.3,14.3,NA
740,"I",34.6,38,-3.4,13.9,NA
740,"R",36.7,37.1,-0.5,13.5,2
740,"O",43.2,35.9,7.4,15.1,-2.5
740,"P",35.2,38.4,-3.2,16.4,-0.9
740,"Q",33,36.7,-3.6,13.9,1.2
740,"M",37.8,36.1,1.7,17.6,NA
740,"N",41.4,34.4,6.9,16.3,-2.8
740,"K",35.5,38.9,-3.4,12.9,NA
740,"L",35.4,35.7,-0.3,17.6,NA
741,"I",40.5,33.5,6.9,14.3,NA
741,"M",38.1,35.6,2.5,14.1,NA
741,"J",37.1,32.7,4.4,14.2,NA
741,"K",36.1,32,4.1,12.5,NA
741,"L",35.9,33.5,2.4,14.8,NA
741,"H",38.4,37.2,1.2,13.7,NA
741,"R",32,37.4,-5.4,12.1,0.6
741,"S",36,33.8,2.2,14.1,-2.4
741,"O",34.9,35.3,-0.4,11.1,4.5
741,"P",35.2,36.8,-1.6,12.3,1.8
741,"Q",38.4,34.9,3.5,14.5,-1.4
741,"N",36.6,33.8,2.8,13.2,2
742,"H",34.9,33.9,1,16.5,NA
742,"I",34.5,33.4,1.1,15.8,NA
742,"M",34.9,36.2,-1.4,18.9,NA
742,"J",36.6,35,1.6,14.4,NA
742,"K",33.9,37.5,-3.6,15.3,NA
742,"L",32.7,35.3,-2.6,14.9,NA
742,"O",35.4,35.4,0,14.1,0.4
742,"R",25.8,37.7,-11.9,11.2,2.2
742,"S",32.4,37.7,-5.4,13.1,-2
742,"N",31.9,35.7,-3.8,13.3,-1.4
742,"P",33.8,31.5,2.3,12.3,1.3
742,"Q",35.8,35.1,0.7,13.6,0.2
743,"K",27.7,32.8,-5.1,13.9,NA
743,"H",33.4,35.8,-2.4,12.3,NA
743,"I",35.5,35.5,-0.1,13.1,NA
743,"J",32.4,36,-3.6,13.9,NA
743,"O",33,37.9,-4.9,11.3,3.9
743,"L",24,34.1,-10.1,12.9,NA
743,"M",28.6,34.2,-5.6,14.5,NA
743,"N",31.1,35.4,-4.3,11.9,3.1
743,"R",28.9,35,-6,12.1,2.8
743,"S",32.7,38.2,-5.5,10.5,2.6
743,"P",33.2,34.9,-1.7,10.7,2
743,"Q",30.3,35.9,-5.6,11.5,1.5
744,"M",37.4,33.5,3.9,14.5,NA
744,"H",33.8,36.6,-2.8,13.4,NA
744,"I",36.4,37.9,-1.5,13.4,NA
744,"J",36.1,36.6,-0.5,12.1,NA
744,"L",34.4,37.4,-3,13.8,NA
744,"Q",33.5,36.5,-3,15.1,-2.3
744,"N",36,36.8,-0.8,14,0.2
744,"O",34.8,37.9,-3.1,12.9,1.2
744,"P",35.9,37.1,-1.2,13.8,-1
744,"K",34.9,37.2,-2.3,15.6,NA
744,"R",33.8,33.5,0.4,15.3,-1.5
744,"S",33.5,34.3,-0.7,13.2,0.1
745,"J",30.4,34.1,-3.7,13.2,NA
745,"N",33.3,31.6,1.7,15.4,0.7
745,"O",35.1,33.6,1.4,14.7,1
745,"K",36.1,35,1.1,14.7,NA
745,"L",33.9,33.1,0.8,14.5,NA
745,"H",30.7,33.6,-2.9,13.6,NA
745,"I",31.9,33.7,-1.8,13.5,NA
745,"S",33.1,34.2,-1,11.3,1.7
745,"M",35.7,33.2,2.5,16.6,NA
745,"P",35.1,34.6,0.5,13.2,2
745,"Q",35.6,30.8,4.8,13.7,2
745,"R",32.2,33.4,-1.2,12.9,3.5
746,"K",34.5,34.8,-0.3,12.5,NA
746,"O",35.8,38.8,-3,14.6,-2.4
746,"N",36.8,34.8,2,15.5,-3.6
746,"R",34.2,33,1.2,13.8,-1.1
746,"S",35.4,36.1,-0.6,12.6,-0.5
746,"L",33.7,34.2,-0.6,12.9,NA
746,"M",36.6,38.3,-1.7,15.3,NA
746,"J",32.4,36.7,-4.3,11.4,NA
746,"P",33.2,34.3,-1.1,12.2,1.9
746,"Q",34.5,34,0.5,14.8,0.8
746,"H",36.3,38.6,-2.4,13.6,NA
746,"I",37.6,35.6,2,14.6,NA
750,"Q",33.9,33.6,0.3,15.3,-1.4
750,"P",33,33.6,-0.6,15.5,-0.6
750,"O",37.1,33.9,3.2,15.9,-1.9
750,"N",33.5,33.9,-0.4,15.9,-0.8
750,"J",34.4,34.5,-0.1,18.1,NA
750,"K",34.9,32.4,2.5,16.4,NA
750,"R",34.5,35.9,-1.4,15.2,-2.7
750,"S",34.5,36.5,-2,12.2,0.6
750,"H",33.8,38.8,-5,15.8,NA
750,"I",36.9,37.6,-0.7,16.1,NA
750,"L",32.3,36.6,-4.3,15.1,NA
750,"M",33,36.9,-3.9,14.4,NA
752,"K",26.9,31,-4.1,10.7,NA
752,"I",28.3,29.7,-1.4,14.6,NA
752,"J",23.1,28.2,-5.1,12.3,NA
752,"N",26.4,33.2,-6.8,13,0.4
752,"L",25.7,30,-4.3,10.4,NA
752,"M",27,30.1,-3.1,13.2,NA
752,"H",29.6,30.8,-1.2,15,NA
752,"Q",32,36,-4,12.9,-0.7
752,"O",28,31.7,-3.7,12.9,-2.1
752,"P",27.1,36.2,-9.1,13.5,-0.5
752,"S",32.1,35,-3,12.8,-1.1
752,"R",28.8,33.5,-4.7,13.2,-0.6
751,"J",39.4,36.3,3.1,17.4,NA
751,"K",37.3,35.5,1.8,16.1,NA
751,"M",41.2,34.5,6.7,16.2,NA
751,"R",37.4,34.1,3.4,13.2,1.8
751,"P",37.3,33,4.3,14.4,0.5
751,"L",37.3,35.9,1.5,15,NA
751,"I",36.8,39,-2.3,17.6,NA
751,"H",37,35,2.1,15.9,NA
751,"Q",34.7,33.4,1.3,15.4,-1.1
751,"N",37.9,34.4,3.5,15,0.3
751,"O",37.8,33.1,4.7,13.5,2
751,"S",35.3,33.2,2,12.9,1.5
753,"K",35.1,34.6,0.5,16.8,NA
753,"L",34.7,34.3,0.4,15.6,NA
753,"M",33.7,31.9,1.8,15,NA
753,"N",30.4,32.8,-2.5,13.3,1.7
753,"O",30.4,33.1,-2.8,13.4,0.1
753,"H",38.1,33,5.1,18.1,NA
753,"P",29,35.9,-6.9,14.7,-1.3
753,"Q",30.9,34.7,-3.8,13.7,0.5
753,"J",34.6,32.6,2,16.9,NA
753,"I",32.4,34.4,-2,18.4,NA
753,"R",32.3,33.9,-1.6,13.5,-0.1
753,"S",33.2,32.8,0.4,11.8,-0.3
754,"M",34,31,3,13.6,NA
754,"L",34.5,33.9,0.5,14.9,NA
754,"N",33.8,31.4,2.5,12.7,2
754,"O",37.1,30.4,6.7,13.4,0
754,"P",37.4,30.7,6.7,11.1,1.6
754,"Q",37.1,32.3,4.8,12.6,0.2
754,"K",35.6,31.8,3.8,15.1,NA
754,"R",36.8,33.4,3.5,11.9,0.8
754,"S",38.2,32.8,5.4,10.1,4
754,"H",34.8,29.5,5.3,14.9,NA
754,"J",32.2,34.6,-2.3,14.1,NA
754,"I",35.9,35.1,0.8,13.3,NA
755,"N",32,34,-2,13.2,0.6
755,"J",35.7,39.3,-3.6,13.4,NA
755,"O",35.9,32.2,3.6,14.7,-2.3
755,"I",33.5,32.7,0.7,15.8,NA
755,"S",35.5,32.8,2.7,11.7,0.1
755,"H",31.9,32.4,-0.5,13.7,NA
755,"P",38,35.2,2.8,14.4,-3.2
755,"M",32,33.4,-1.4,15.4,NA
755,"Q",33.2,32.3,0.9,13,2.7
755,"R",32.5,35,-2.5,12.1,-0.4
755,"L",33.3,37.4,-4.1,15.9,NA
755,"K",35.3,35.9,-0.6,14.3,NA
756,"P",37.3,35.8,1.5,11,1.1
756,"S",35.7,36.7,-1,13.4,-3.6
756,"H",31.9,34.4,-2.4,14.1,NA
756,"O",35.2,34.7,0.4,12.6,-2.5
756,"N",36.1,32.4,3.7,14.7,-1.7
756,"M",36.8,32.3,4.4,15.3,NA
756,"Q",33.7,37.6,-3.9,11,1.3
756,"R",36.7,36.8,-0.1,13.9,-0.9
756,"L",36,38.6,-2.6,14.7,NA
756,"J",30.4,36.5,-6,13.3,NA
756,"K",35.6,36.2,-0.5,13.8,NA
756,"I",29.5,32.5,-3,13.3,NA
757,"R",34.8,34.1,0.7,14.4,-2.6
757,"H",30.8,31.3,-0.5,12.4,NA
757,"Q",37.8,33.8,4,11.9,-0.5
757,"I",34.7,30.9,3.9,14.8,NA
757,"S",35.3,32.9,2.4,11.2,-0.6
757,"K",33.3,33.8,-0.4,13.4,NA
757,"L",34.7,33.9,0.8,13.9,NA
757,"M",30.2,33.4,-3.2,14.4,NA
757,"J",30.7,35,-4.3,12.5,NA
757,"O",32.7,34.9,-2.2,15.6,-0.1
757,"P",32.6,32.9,-0.3,14.2,-0.7
757,"N",32.7,31.6,1.1,15.6,0.4
758,"S",32,35.6,-3.6,10,2.1
758,"R",34.9,34.3,0.6,12.2,2.8
758,"H",36.6,32.8,3.9,15.2,NA
758,"I",34.4,33.1,1.3,13.9,NA
758,"Q",33.2,36.7,-3.5,11.6,0.7
758,"P",35.6,32.1,3.5,14.5,0.4
758,"O",34.1,34.1,0,15.4,-0.8
758,"K",37.5,35.8,1.7,14.3,NA
758,"L",36.2,31,5.2,14.9,NA
758,"J",37.2,36.3,0.9,13.6,NA
758,"N",35.1,30.8,4.3,16.5,-4.4
758,"M",31.8,28.3,3.5,16.3,NA
759,"H",33,39.3,-6.3,19.4,NA
759,"K",29.5,41,-11.5,20.2,NA
759,"I",37.8,42.4,-4.6,17.6,NA
759,"J",37.4,43.5,-6.1,19.6,NA
759,"N",33.4,32.6,0.8,17.1,0.6
759,"L",31.7,33.8,-2.2,19.1,NA
759,"S",33.5,35.2,-1.7,15.7,-1
759,"R",33.8,31.8,2.1,17.4,-0.7
759,"Q",36.3,31.5,4.7,14.8,1.4
759,"O",32.8,31,1.7,16.1,-0.9
759,"M",33.8,34,-0.2,19.8,NA
759,"P",33.4,34.4,-1,14.9,0.3
763,"R",40,34.7,5.3,18.2,-3.9
763,"R",40,34.7,5.3,18.2,NA
763,"S",38.4,33.1,5.2,14,-1
761,"Q",36,35,1.1,15.4,-1.4
761,"P",33.9,34.8,-0.9,13.4,0.8
761,"O",33.6,35.5,-1.9,14.8,-0.5
761,"H",32.2,35.1,-2.9,13.8,NA
761,"N",36.2,34.2,2,14.3,-0.1
761,"S",31.9,36.3,-4.3,12.1,-1.1
761,"J",31.2,30.6,0.6,13.8,NA
761,"I",35.4,33.7,1.7,14,NA
761,"M",36.1,32.1,4,16.9,NA
761,"L",30.8,35.3,-4.5,12.5,NA
761,"K",34,34.7,-0.6,12.8,NA
761,"R",33.3,36.6,-3.3,12.8,-0.5
762,"S",37.2,33.2,4,13.1,-1
762,"Q",35.2,32.6,2.5,13.1,-2.2
762,"H",32.5,33.2,-0.7,13.6,NA
762,"R",36.8,36.9,0,12.8,-2.3
762,"K",35.6,35.3,0.3,14.9,NA
762,"L",33.2,37,-3.8,17,NA
762,"P",34.8,35,-0.3,14.5,-2.4
762,"J",30.7,32.7,-2,13.1,NA
762,"O",34.2,36.5,-2.3,15.5,-0.7
762,"N",33.7,38.8,-5.2,15.3,-3.6
762,"I",31.9,33.4,-1.6,12.2,NA
